WORD	GENDER	LEMMA SYNONYM	INFLECTION	WORD CLASS	BASIC FORM	TRANSLATION NUMBER	RESTRICTION	SCIENTIFIC NAME	SAAMI	SAAMI TRANSLATION CASE OR FORM	WORD CLASS	EXPLANATION	TRANSLATION SYNONYM1	TRANSLATION SYNONYM2	TRANSLATION SYNONYM3	TRANSLATION SYNONYM4	TRANSLATION SYNONIM 5	TRANSLATION SYNONIM 6	SPANISH_EX_1	SAAMI_EX_1	SPANISH_EX_2	SAAMI_EX_2	SPANISH_EX_3	SAAMI_EX_3	SPANISH_EX_4	SAAMI_EX_4	SPANISH_EX_5	SAAMI_EX_5	SPANISH_EX_6	SAAMI_EX_6	SPANISH_EX_7	SAAMI_EX_7
a causa de 				AdvLc		5			dan sivas go		CC								La carretera se cerró a causa de la nieve.	Geaidnu boatkanii dan sivas go muohttái.												
causar			1a	V		1			dagahit		V	TV	s: mielddisbuktit						El temporal ha causado cuantiosas pérdidas.	Stoarbma lea dagahan stuorra vahágiid.												
caviar	M			N		1			sáltemeađđin		N																					
cebolla	F			N		1			lávki		N																					
celebrar			1a	V		1			rámidit		V	TV							Celebro tu decisión.	Mun rámidan du mearrádusa.												
celebrar			1a	V		2	Čoahkkin		doallat čoahkkima		V	TV	s: čoahkkilmastit																			
celebrar			1a	V		3	Ávvudeapmi		ávvudit		V	TV							celebrar un cumpleaños	ávvudit riegádanbeaivvi												
celebrar			1a	V		4	Ipmilbálvalus, meassu		lágidit		V	TV	s: doaimmahit						celebrar misa	lágidit Ipmilbálvalusa												
celebrarse			1a	V	celebrar	5			lágiduvvot		V	IV, Imp, 3per	s: dollot						El funeral se celebrará el lunes próximo.	Hávdádeapmi lágiduvvo čuovvovaš vuossárgga.	En el país se celebró el centenario de la liberación.	Riikkas lágiduvvui čuohtejahkásaš iešheanalašvuođa ávvudeapmi.										
celoso	M,F			A		1			balahahkes		A		s: lollodahkes						Ana es un mujer celosa.	Ana lea balahahkes nisu.												
estar celoso			1p	VLc		2			balahit		V	TV, + de	s: lollodit						La mujer está celosa de su marido.	Eamit balaha iežas isida.												
cementerio	M			N		1			hávde-eana(n)		N		s: girko-eana(n)																			
cena	F			N		1			beaivvi maŋimuš borramuš		Pfs		s: eahketmális																			
centésimo	M,F	s: céntimo		A		1			čuođádas oassi		NLc, ALc																					
céntimo	M			N		1	Ruhta		evre		N																					
céntimo	M,F	s: centésimo		A		2			čuođádas oassi		NLc, ALc																					
cerca				Adv		1			lahka		Adv, Po								Mi casa está muy cerca.	Mu viessu lea viehka lahka.	cerca del mar	meara lahka	cerca de aquí	dás lahka								
de cerca				AdvLc		2			lahkasin		Adv		s: lahkosin	s: dastán					Me he puesto las gafas para ver de cerca.	Lean nahkehan čalbmelásaid, vai oainnán lahkasin.												
cerca de				AdvLc		3			measta		Adv		s: sullii	s: sulaid					Ese país tiene cerca de 5 millones de habitantes.	Dán riikkas leat sullii 5 miljovnna ássi.												
cerca	F	s: valla		N		1			áidi		N		s: gárdi	s: ruohtu																		
cercano	M,F			A		1			lahka		A								un lugar cercano	lagas báiki												
cercano	M,F			A		2	Figuratiiva/Figurado		hávski		A		s: ustitlaš	s: olmmošaddjái																		
estar cercano			1p	VLc		3	Áigi/Tiempo		lahkanit		V	IV	s: lahkonit	s: boahtit lagabui					La Pascua está cercana.	Beassážat lahkanit.												
cerdo	M,F			N		1		sus scropha domesticus	spiidni		N																					
cerebral	M/F			A		1			vuoiŋŋaš-		Attr								muerte cerebral	vuoiŋŋašjápmin	hemorragia cerebral	vuoiŋŋašvardin										
cerebral	M/F			A		2	Olmmoš		jurddašeaddji		A								una mujer cerebral	jurddašeaddji nisu												
cerradura	F			N		1			lássa		N		s: lohkka	s: smarti					cerradura de seguridad	oadjebasvuođa lássa												
cerrar			1k	V		1			giddet		V	TV	s: gokčat	s: lohkkadit	s: lásset	s: dahppat			María cierra la puerta.	María gidde uvssa.												
cerrar			1k	V		2			giddanit		V	IV							La puerta no cierra.	Uksa ii giddan.												
cerrarse			1k	V	cerrar	3			gokčasit		V	IV, Imp, 3per	s: giddejuvvot						La puerta se cerró.	Uksa gokčasii.												
cerrarse			1k	V	cerrar	4			boatkanit		V	IV, Imp, 3per							La carretera se cerró por la nieve.	Geaidnu boatkanii muohttaga geažil.												
cerrarse			1k	V	cerrar	5	Áigemearri		luohpat		V	IV, Imp, 3per	s: nohkat						El plazo se cierra el 31 de mayo.	Áigemearri luohpá miessemánu oktanjealjálot beaivve.												
certificado	M			N		1			duođaštus		N								certificado de estudios	studeantta duođaštus	certificado académico	studeantta árvosáni duođaštus	certificado de trabajo	bargoduođaštus								
cesta	F			N		1	Baski		lihtáš		N		s: márssoš																			
cesto	M			N		1	Govdat		lihtti		N		s: mársu						cesto de los papeles	bábirlihtti												
cetáceo	M			N		1			áhpe njiččahas		NLc																					
cetáceo	M			N		2			bossu 		N		s: fális																			
cetáceos	M			N		3	Ealliiddieđa/Zoología	cetacea	zoologálaš ortnet, masa gullá áhpe njiččahasat		Pfs	Span: Pl																				
chalé	M			N		1			viessu		N		s: dállu	s: stohpu																		
chalé adosado	M			NLc		2			ráđđeviessu		N																					
champú	M			N		1			šámpu		N		s: vuoktabassan čáhci	s: soktačáhci																		
chaqueta	F			N		1			jáhkka		N		s: geavla	s: gárvu	s: reddju																	
charlar			1a	V		1			dáikit		V	IV	s: háladit	s: humadit	s: sártnodit				charlar con los amigos	háladit ustibiiguin												
chica	F			N		1			nieida		N																					
chico	M,F			A		1			unni		A		s: uhcci	s: smávis																		
chico	M			N		1			gánda		N		s: algi	s: bárdni	s: lunta																	
chile	M			N		1			chilibihppar		N		s: chilibihppor																			
chino	M,F			N, A		1			kiinnálaš		N, A																					
chino	M,F			N, A		2	Amerihkká/América		indiánár		N, A		s: olmmoš geas leat indiánára neahku																			
chino	M,F			N		3	Argentina		bálvá		N		s: bálvaleaddji																			
chino	M			N		4	Argentina		reaŋga		N																					
china	M			N		5	Argentina		biigá		N																					
chiquita	F			N	chica	1			nieiddaš		N	Der/Dimin																				
chiquito	M,F			A	chico	1			hui unni		A	Der/Dimin	s: hui uhcci	s: hui smávis																		
chiquito	M			N	chico	1			gánddaš		N	Der/Dimin	s: alggáš	s: bartnáš	s: lunttaš																	
chispa	F			N		1			čuotnan		N		s: garga																			
echar chispas			1a	VLc		2	Literála/Literal		gargit		V	IV	s: garggistit																			
echar chispas			1a	VLc		3	Figuratiiva/Figurado		suhttat		V	IV	s: eaddut	s: duldet																		
chispear			1a	V		1			gargit		V	IV	s: garggistit	s: čuotnamastit																		
chispear			1a	V		2			arvvestit		V	IV	s: savddastit																			
chiste	M			N		1			vitsa		N		s: somás muitalus	s: hearvamuitalus	s: hearvás muitalus	s: skálkasáhka																
chocar			1g	V		1			beaškkehit		V	IV, + con, + contra							chocar con un muro	beaškkehit muvrii												
chocar			1g	V		2	Figuratiiva/Figurado		riidalit		V	IV							Chocaron los dos en el despacho.	Sii riidaledje bargolanjas.												
chocar			1g	V		3			hirpmahuhttit		V	WObjPron, UseTV							Su conducta me choca.	Su láhtten mu hirpmahuhttá.												
chocar			1g	V		4			suhttadit		V	WObjPron, UseTV	s: moaráskit	s: moaráskahttit					Me chocan tus palabras.	Du sánit suhttadit mu.												
chocar (las manos)			1g	V		5			dearvvahit		V	TV																				
chocar			1g	V		6			dearpat		V	TV																				
chocar			1g	V		7			dearppadit		V	TV, Freq							El niño choca su juguete contra la pared (una y otra vez).	Mánná dearppada iežas stohkosa seaidnái.												
chocolate	M			N		1			šokolada		N																					
chófer	M/F			N		1			biilavuoddji		N																					
choque	M			N		1			beaškkeheapmi		N		s: oktiibeaškkeheapmi						choque de electrones	elektrovnnaid beaškkeheapmi	choque de trenes	togaid oktiibeaškkeheapmi										
choque	M			N		2			šohkka		N								choque cultural	kultuvrrálaš šohkka	choque cultural	kultuvrralaš časkkástat										
chorro	M			N		1			riššu		N								chorro de agua	čáhceriššu	chorro de vino	viidnariššu										
chubasco	M			N		1			arve-oakti		N																					
chubasco	M			N		2	Intensabut		šoaláhat		N																					
chubasco	M			N		3	Intensa ja galmmas		ráššo-arvi		N																					
chupar			1a	V		1			njammat		V	TV							chupar el cigarillo	njammat duhpáha	chupar el biberón	njammat duohtu 	chupar un caramelo	njammat njálgá								
chupar (rápidamente y de una vez)			1a	V		2			jugistit		V	TV, Mom	s: máistit	s: šlaggat																		
chupar			1a	V		3	Amerihkká/América, Alcohola		juhkat		V	TV																				
chupar			1a	V		4			absorberet		V	TV	s: (laktasa) njammat						Esa esponja chupa mucha agua.	Dát guoppar njammá ollu čázi.												
chuparse			1a	V	chupar	5	Gorutlahttu		basadit		V	Prnl, ReflV	s: njolodit						El gato se chupa.	Bussá basada.	El gato se chupa la pata.	Bussá basada iežas juolggi.	El gato se chupa la pata.	Bussá njoloda juolggis.								
estar para chuparse los dedos				VLc		6			leat hui njálgga		VLc		s: -njaddit	s: njaddit					Esta comida está para chuparse los dedos.	Dát mális lea hui njálgga.	Esta comida está para chuparse los dedos.	dát málesnjaddá.	Esta comida está para chuparse los dedos.	dát mális njaddá.								
churrasco	M			N		1			basestuvvon čielgedeahkki		NLc		s: basestuvvon savodeahkki	s: basestuvvon biffa	s: bassojuvvon biffa																	
churro	M			N		1			vuššon láibbastat		Pfs								chocolate con churros	vuššon šokolada láibbastagaiguin.												
cicatriz	F			N		1			árpa		N		s: hávvi	s: hávvesadji																		
cielo	M			N		1			albmi		N																					
cien				Num		1			čuohti		Num																					
por cien(to)				Num		2			proseanta		Num								Estoy seguro al cien por cien.	Mun lean čuohte proseantta sihkkar.	Hay que pagar un dos por ciento.	Ferte máksit guokte proseantta.										
científico	M,F			A		1			dieđalaš		A																					
científico	M,F			N		1			dutki		N		s: dieđalaš almmái	s: suokkardalli																		
ciento				Num		1			čuohti		Num								ciento cuarenta	čuođinjealljalogi												
tanto por ciento	M	s: porcentaje		NLc		2			proseanta		N								Hay que pagar un tanto por ciento.	Ferte máksit muhtun proseantta.												
cierto	M,F			A		1			duohta		A		s: čáhcejeahkki	s: vissis					Esas ideas son ciertas.	Dát jurdagat leat duođat.	Esas ideas son ciertas.	Dát jurdagat leat vissásat.										
cierto	M,F	s: seguro		A		2			sihkkar		A		s: vissis	s: dihtomielalaš					Estoy cierto de lo que digo.	Lean sihkkar maid (mun) dajan.	Estoy cierto de lo que digo.	Lean vissis maid mun dajan.										
cierto	M,F			A		3			dihto		A	Indef							cierto hombre	dihto almmái	Me lo han dicho ciertas personas	Dihto olbmot leat dadjan dan munnje.										
cigarrillo	M			N		1			sigáreahtta		N																					
cigarro	M			N		1			sigáreahtta		N																					
cigarro	M	s: puro		N		2			sigára		N																					
cigüeña	F			N		1		ciconia ciconia	vilgesháigir		N																					
cinturón	M			N		1			boagán		N		s: avvi						cinturón de seguridad	biilaboagán	cinturón de seguridad	dorvoboagán	cinturón de seguridad	oadjebasvuođa boagán								
cinturón	M			N		2	Figuratiiva/Figurado		ravdaguovlu		N								el cinturón de Madrid	Madrida ravdaguovlu												
circular	M/F			A		1			jorbbas		A								La mesa es de forma circular.	Beavddis lea jorba hápmi.												
circular	F			N		1			áššebábir		N								El ayuntamiento envió una circular a los vecinos.	Ráđđeviessu sáddii áššebáhpára ránnjáide.												
circular	F			N		2			čoahkkinbábir		N																					
circular			1a	V		1			vuodjit		V	IV	s: johtalit	s: jođašit	s: lihkadit				circular por la derecha	vuodjit olgešbeale												
circular			1a	V		2	Diehtu		juohkit		V	TV	s: fievrridit						El secretario circuló la información a los trabajadores.	Čálli jugii bargiide dieđu.												
circunstancia	F			N		1			dilli		N	Span: UseNor: Pl	s: dilálašvuohta						En estas circuntancias es dífícil decidir.	Dán dilis lea váttis mearredit.												
cisne	M			N		1		cygnus cygnus	njukča		N																					
Cisne	M			N		1	Nástegovva		Ruossanásttit		N																					
clandestinidad	F			N		1			čiegusvuohta		N		s: suollemasvuohta																			
clandestino	M,F			A		1			čiegus		A		s: suollemas						publicación clandestina	čiegus almmuhus												
claro	M,F			A		1	Čuovga, ivdni		čuovgat		A		s: šealgat 						azul claro	čuvgesalit												
claro	M,F			A		2			buhtis		A		s: šearrat	s: ráinnas					agua clara	buhtes čáhci												
claro	M,F			A		3	Govva, oaidnu		šearus		A		s: čielggas						una imagen clara	šearus govva												
claro	M,F			A		4	Figuratiiva/Figurado		čielggas		A								Marcos tiene las ideas claras.	Marcosas leat čielga jurdagat.												
claro				Adv		1			čielgasit		Adv								No se ve claro.	Ii oidno čielgasit.												
¡claro!				Interj		1			áibbas duohta!		Interj		s: dieđusge!																			
clase	F			N		1			láhki		N		s: lágáš	s: vuohki					No vendemos libros de esa clase.	Mii eat vuovdde dán lágáš girjjiid.	Esa clase de comportamiento es impropia.	Dán lágáš láhtten lea heivemeahttun.										
clase	F			N		2			šládja		N		s: sorta						Repartimos los naipes en cuatro clases.	Mii juohkit spealaid njealji šlájaide.												
clase	F			N		3	Biologiija/Biología		luohkká		N								Hay diferentes clases de maíz.	Gávdnojit máŋggalágan máisaluohkát.												
clase (social)	F			N		4			servodatluohkká		N								la clase obrera	bargiid luohkká												
clase	F			N		5	Oahpahat/Escuela		oahppadiibma		N		s: oahpahusdiibma						clase de español	spánskka oahpahusdiibma												
clase	F			N		6	Oahpahat/Escuela		luohkká		N								La clase de 4º B es revoltosa.	4.B oahppaluohkká lea mášuheapme.												
clase	F			N		7	Oahpahat/Escuela		luohkálatnja		N		s: skuvllalatnja						No hablen en clase, por favor.	Sáhttibehtet go leat nu buorit ahte ehpet hála luohkkálanjas.												
cobertizo	M			N		1			skadjá		N		s: visteluoggu																			
cobre	M			N		1			veaiki		N																					
cocer			2b, 2h	V		1			vuoššat		V	TV	s: duolddahit						cocer patatas	vuoššat buđehiid												
cocer			2b, 2h	V		2			duoldat		V	IV							El agua está cociendo.	Čáhci lea duoldamin.												
coche	M			N		1			biila		N		s: mohtorfievru																			
coche de alquiler	M			NLc		2			láigobiila		N																					
coche	M	s: vagón		N		3	Toga		vovdna		N		s: vovnnat																			
cocina	F			N		1			gievkkan		N		v: kievkkan	s: biepmahat	s: biebmovuoššahat																	
cocinar			1a	V	 	1			málestit		V	TV, UseAlso: IV	s: ráhkadit liegga borramuša	s: vuoššat					Cocino siempre por la mañana.	Mun álo málestan iđđedis.												
codo	M			N		1			gargŋil		N		v: gardnjil																			
hablar por los codos			1a	VLc		2			loavkkistit		V	IV	s: juorrudit	s: šláttardit	s: šluppardit																	
coger			2c	V		1			váldit		V	TV	s: čoaggit	s: čohkket	s: dukset	s: gahtardit	s: dohppet	s: fáhtet	Deja que coja yo la maleta.	Divtte mu váldit koaffara.	Me cogió del brazo.	Son dohppii gihtii mu.										
cogerse			2c	V	coger	2			váldit		V	Prnl, ReflV	s: doaladit						Cógete una mano con la otra.	Doalada gieđain nuppi.												
cogerse (de)			2c	V	coger	3			doallat		V	Prnl, RecV							Cogeos (de) la mano.	Dolle gihtii.												
coger(se)			2c	V	coger	4			buohcat		V	TV, UseAlso: Prnl							(Me) he cogido una gripe	Mun lean buohcan nurvos.												
coger			2c	V		5	Vuojedettiin, jođedettiin, váccedettiin		vázzit		V	TV	s: vuodjit						Coja la primera a la derecha.	Vuoje vuosttaš luotta olgešbeallái.												
coger			2c	V		6	Argentina, Beaivválaš giella/Uso coloquial		anašit		V	IV																				
coincidencia	F			N		1			deaivvadeapmi		N		s: gávnnadeapmi																			
coincidencia	F			N		2			sahtelágaš deaivvadeapmi		NLc		s: soaittáhat	s: sahtedohko gávnnadeapmi					Es una coincidencia encontrarse con un conocido en el extranjero.	Lea soaittáhat, go deaivvada oahpes olbmuid olgoriikkas.	¡Qué coincidencia!	Makkár deaivvadeapmi!										
coincidencia	F			N		3			rasttideapmi		N		v: rasttildeapmi						coincidencia de caminos	geainnuid rasttideapmi												
coincidir			3a	V		1			heivet oktii		VLc	IV	s: soahpat						Estas dos piezas no coinciden.	Dát guokte bihtá eai heive oktii.												
coincidir			3a	V		2			deaivvadit		V	IV	s: gávnnadit	s: oaidnalit					Coincidieron en el ascensor.	Sii deaivvadedje heaissas.												
