WORD	GENDER	LEMMA SYNONYM	INFLECTION	WORD CLASS	BASIC FORM	TRANSLATION NUMBER	RESTRICTION	SCIENTIFIC NAME	SAAMI	SAAMI TRANSLATION CASE OR FORM	WORD CLASS	EXPLANATION	TRANSLATION SYNONYM1	TRANSLATION SYNONYM2	TRANSLATION SYNONYM3	TRANSLATION SYNONYM4	TRANSLATION SYNONIM 5	TRANSLATION SYNONIM 6	SPANISH_EX_1	SAAMI_EX_1	SPANISH_EX_2	SAAMI_EX_2	SPANISH_EX_3	SAAMI_EX_3	SPANISH_EX_4	SAAMI_EX_4	SPANISH_EX_5	SAAMI_EX_5	SPANISH_EX_6	SAAMI_EX_6	SPANISH_EX_7	SAAMI_EX_7
empanada	F			N		2			láibevajahas, masa lea bassojuvvon biergodáigi devdojuvvon		Pfs																					
empanado	M,F			A		1			láibojuvvon		A																					
empeorar			1a	V		1			heajudit		V	TV	s: hejošit	s: vearránahttit	s: vearáskahttit																	
empeorar			1a	V		2			hedjonit		V	IV	s: vearránit	s: vearáskit					El enfermo empeora.	Buohcci hedjona.												
empeorarse			1a	V	empeorar	3			hedjonit		V	Prnl, IV	s: vearránit	s: vearáskit					Con el mal tiempo se empeoran las comunicaciones.	kommunikašuvnnat hedjonit heajos dálkin.												
emperador	M,F			N		1			keaissár		N		v: keaissir																			
empezar		s: comenzar	1f, 1k	V		1			álgit		V	IV	s: vuolggahuvvot	s: álggahuvvot					La revolución empezó el tres de marzo.	Váldegomiheapmi álggii njukčamánu goalmmát beaivvi.	Las noticias empiezan a las cinco.	Ođđasat álget viđa áigge.										
empezar			1f, 1k	V		2			álgit		V	TV, + por							empezar por la página tres	álgit goalmmát siidduin												
empezar			1f, 1k	V		3				Der/Goahtit	V	TV, + por							empezar (a leer) por la página tres	lohkagoahtit goalmmát siiddus												
empezar			1f, 1k	V		5			álgit		V	TV, + con	s: álggahit						Empezamos la cena con una sopa.	Mii álggaheimmet gaskabeaivvi máliin.												
empezar			1f, 1k	V		6			álggahit		V	TV							He empezado el trabajo.	Lean álggahan barggu.												
empezar			1f, 1k	V		7				Der/Goahtit	V	TV							Ayer empecé (a tejer) un jersey para mi madre.	Ikte gođđigohten báiddi eadnásan.	He empezado el trabajo.	Lean bargagoahtán.										
empezar			1f, 1k	V		8				Der/Goahtit	V	IV, TV, + a + Inf							empezar a trabajar	bargagoahtit	empezar a llover	arvigoahtit										
empezar			1f, 1k	V		9				V		+ a + Inf							empezar a llover	arvát	empezar a arder	buollát	empezar a caer aguanieve	šlahttát								
empezar a		s: comenzar a	1f	VLc		21				Der/Goahtit	V	+ Inf							Hoy empiezo a trabajar en la escuela.	Odne bargagoađán oahpahagas.												
empezar la casa por el tejado			1f, 1k	VLc		4	Negatiivvalaš mearkkašumiin/Con significado negativo		álgit boastugeažis		VLc	TV	s: álgit loahpageažis																			
empleado	M,F			N		1			bargi		N		s: bargo-olmmoš																			
empleado	M,F			N		2			funkšuneara		N		s: doaibmi olmmoš	s: virge-olmmoš																		
empleado	M,F			N		3			kántorista		N		s: doaimmuhusbargi	s: kánttorbargi																		
emplear			1a	V		1			geavahit		V	TV	s: atnit						emplear la violencia	atnit givrodaga	emplear la violencia	geavahit vuoimmi										
emplear			1a	V		2			bálkáhit		V	TV							Esa empresa ha empleado a mucha gente	Dát fitnodat lea bálkáhan ollu olbmuid.												
emplearse			1a	V	emplear	3			fuolahit barggu		VLc	Prnl, IV							Me he empleado como taxista.	Lean fuolahan barggu taksivuoddjin.												
emplearse a fondo			1a	VLc	emplear	4			čiekŋudit		V	Prnl, IV, Saam: + Ill							Me empleo a fondo en el estudio.	Mun čiekŋudan lohkamii.												
emplearse a fondo			1a	VLc	emplear	5			hárjehallat vuđolaččat		VLc	Prnl, IV, Saam: + Ill							Me empleo a fondo en el deporte.	Mun hárjehallan vuđolaččat valástallamii.												
empleo	M			N		1			geavaheapmi		N		s: atnu						modo de empleo	geavahanneavvu	modo de empleo	geavahančilgehus	modo de empleo	geavahanráva								
empleo	M			N		2			bargu		N		s: virgi																			
empresa	F			N		1			fitnodat		N		s: ovttastupmi	s: lágádus	s: firbmá				Trabaja en la empresa de su padre.	Son bargá iežas áhči fitnodagas.												
empresa	F			N		2			ulbmil		N		s: áigumuš	s: juksanmearri					La empresa de Colón nunca estuvo muy clara.	Columbusa mátke-ulbmil ii goassege lean čielggas.												
en				Adv		13				Loc	Adv	+ N							en orden	ortnegis	en orden	čavddis	en broma	leaikkas	en busca de	ozus	en forma	vuoimmis	en forma	fámus		
en				Pr		1	Báiki/Lugar			Loc									Estoy en Barcelona.	Mun lean Barcelonas.	El pájaro está en la jaula.	Loddi lea lodderittas.										
en				Pr		2			siste		Po								El libro está en la caja.	Girji lea kása siste.												
en				Pr		5	Áigi/Tiempo			Adv									En verano siempre vamos a la costa.	Moai bohte álo mearragáddái geasset.												
en				Pr		6	Áigi/Tiempo			Gen									En Navidad suele nevar.	Juovllaid áigge láve muohttit.	En Navidad suele nevar.	Juovllaid láve muohttit.										
en		s: durante		Pr		7	Áigi/Tiempo			Loc									En el día, hacemos tres comidas.	Mii boradat golmma geardde beaivvis.												
en				Pr		10			mearkkaša proseassa		Pfs								El puente está en proyecto.	Šaldi lea hábmendásis.	El pago está en curso.	Máksámuš lea máksojuvvomin.										
en				Pr		11				Lihkadanvearbbat čujuhit proseassa lohppii	Pfs	Saam: + Ill							caer en el río	gahččat johkii	entrar en el coche	boahtit biilii										
en				Pr		12	Virgi, fága			Gen, Loc									Mario es doctor en sociología.	Mario lea servodatdiehtaga doavttir.	Kaisa investiga en biología.	Kaisa dutká biologiijas.										
en				Pr		14				Com									Voy a Deatnu en coche.	Vuolggán Detnui biillain.												
en				Pr		15				Ill									en honor a	gudnái	en honor a	árvui										
en				Pr		16				Adv									en general	oppalaččat	en público	almmolaččat	en forma (administrativamente)	formálalaččat	La solicitud se ha entregado en tiempo y forma.	Ohcan lea geigejuvvon áiggebále ja formálalaččat.						
en (debida) forma				AdvLc		7			rievttalaččat		Adv	UseNor: Juridihkka/Jurídico							Hay que presentar el acta en (debida) forma.	Áššegirji ferte ovdanbuktojuvvot rievttalaččat.												
en (vías de) construcción				AdvLc		3			leat huksejuvvomin		VLc		s: leat ráhkaduvvomin						La estación de tren está en (vías de) construcción.	Togastašuvdna lea huksejuvvomin.												
en avión				AdvLc		2			girdiin		Adv	Saam: UseAlw: Com																				
en cabeza		s: a la cabeza		AdvLc		8	Figuratiiva/Figurado		njunnožii		Adv		s: ovddemussii						ir en cabeza	vuolgit njunnožii	ir en cabeza	vuolgit ovddemussii										
en cambio				AdvLc		17			fas		Adv		s: baicce						Siempre van en coche, en cambio nosotros caminamos.	Álo sii bohtet vuoji biillain, mii baicce (boahtit) vácci.												
en cuanto a				AdvLc		18			hárrái	Ill	Adv		s: ektui						En cuanto al uso de los pastos, tenemos mucho que decir.	Guohtuneatnamiid geavaheapmái leat mis ollu cealkámušat.	En cuanto al uso de los pastos, tenemos mucho que decir.	Guohtuneatnamiid geavaheami hárrái leat mis ollu cealkámušat.										
en dirección		s: con dirección		AdvLc		2			guovlu		Po								Sé en qué dirección caminar.	Mun dieđán dan, ahte man guvlui galggan vázzit.												
en efecto				AdvLc		7			duođai		Adv		v: duođaid																			
en ejercicio				AdvLc		5			virggálaččat		Adv		s: doaimmas	s: virggis					Es maestro en ejercicio.	Son lea virggálaččat oahpaheaddjin.												
en el fondo				AdvLc		12			loahpalaččat		Adv								En el fondo, no pienso como tú.	Loahpalaččat  in leat ovttaoavilis duinna.												
en el fondo de				AdvLc		7	Kássa, skuffa, lođá		siskkimusas		Adv		s: siskeleamos						Las llaves estaban en el fondo del cajón.	Čoavdagat ledje skuffa siskkimusas.												
en el interior		s: en la parte interior		AdvLc		4	Stáhtalaš/Estático		siskkobealde		Adv, Po								En el interior de la cueva hay un lago.	Báktehoalu siskkobealde lea jávri.												
en el lado				AdvLc		12	Stáhtalaš/Estático		-bealde		Adv								Tengo un dolor en el lado izquierdo.	Mus bávččasta gurotbealde.	En el lado finlandés hay un hotel precioso.	Suomabealde gávdno čáppa hotealla.										
en el pasado				AdvLc		2			ovddeš áiggi		AdvLc		s: dolin	s: dološ áigge					En el pasado pescaba salmón.	Mun luosaid bivden dolin.												
en ese entonces				AdvLc		9			dalle		Adv																					
en estado avanzado				AdvLc		3			loahpageahčen		Adv								La enfermedad está en estado avanzado.	Buozalmas lea loahpageahčen.												
en estado inicial				AdvLc		2			álggogeahčen		Adv								La enfermedad está en estado inicial.	Buozalmas lea álggogeahčen.												
en flor	M/F			ALc		9	Šaddu		lieđđun		A, N								una planta en flor	lieđđonšaddu												
en flor	M/F			ALc		10	Figuratiiva/Figurado, Olbmot		láddan		A, N								una muchcha en flor	láddan nieida												
en forma de				AdvLc		4				Ess									El gas se condensó en forma de nube.	Gássa suogui balvan.												
en frente de		v: enfrente de		Adv		4			ovddabealde		Po								Enfrente de la cafetería hay un cajero automático.	Kantiinna ovddabealde gávdno ruhta-automáhta.												
en honor a la verdad				Lc		5			duohtavuođa namas		Lc																					
en lo alto de				AdvLc		2	Stáhtalaš/Estático		gierragis		Adv								En lo alto del árbol hay un nido.	Muorragierragis lea lottebeassi.												
en lugar de		s: en vez de		AdvLc		3			dan sadjái go		AdvLc								En lugar de pensar en ello, debes hacerlo.	Dán sadjái go jurddašit dan, de (don) fertet beare dan dahkat.												
en procesión				AdvLc		2	Oskkoldat/Religión, UseAlso: Figuratiiva/Figurado		mihtošis		Adv		s: ráidun						Los políticos en procesión saludaron al rey.	Politihkárat dearvvahedje gonagasa mihtošis.												
en punto				AdvLc		7	Diibma		dárkket		Adv		s: dárkilit	s: jur	s: aiddo				Son las doce en punto.	Diibma lea aiddo guoktenuppelohkái.												
en ruinas				AdvLc		3			jalgejuvvon		V, Adv								La casa está en ruinas.	Dállu lea jalgejuvvon.												
en seguida		v: enseguida		AdvLc		8			dakkaviđe		Adv		s: dallán	s: dállán																		
en serie				AdvLc		2			ráidun		Adv								Los coches se fabrican en serie.	Biillat ráhkaduvvojit ráidun.												
en serie				AdvLc		3			maŋŋálaga(id)		Adv		s: maŋŋá(l)																			
en serie	M/F			ALc		4			ráido-		Attr								fabricación en serie	ráidobuvttadus												
en todo caso				AdvLc		7			juohke dáhpáhusas		AdvLc																					
en voz alta				AdvLc		3			alla jienain		AdvLc		s: jitnosit																			
enamorar			1a	V		3			dagahit ahte nuppi olbmui ráhkistuvvat		Pfs	TV							Isabel enamoró a Juan.	Isabel dagahii ahte Juan ráhkistuvai sutnje.												
enamorarse			1a	V	enamorar	1			ráhkásmuvvat		V	Prnl, IV																				
enamorarse			1a	V	enamorar	2	Figuratiiva/Figurado		eahccit		V	Prnl, IV	s: mielastuvvat	s: liikot					enamorarse de un coche	eahccit biilla												
encadenado	M,F			A		1			čadnon láhkkiide		Adv, A		s: čadnon	s: čadnon viđjjiide																		
encadenar			1a	V		1			bidjat láhkkiide		VLc	TV	s: bidjat gihtegiidda	s: bidjat ruvddiide	s: giddet viđjjiide																	
encadenar			1a	V		2			čatnat		V	TV	s: garcet	s: giddet	s: ovttastahttit	s: goallostit																
encadenarse			1a	V	encadenar	3			giddet iežas láhkkiide		VLc	Prnl, ReflV							Los manifestantes se encadenaron frente al Parlamento.	Miellačájeheaddjit giddejedje iežaset láhkkiide Parleameantta ovddabeallái.												
encadenarse			1a	V	encadenar	4			vuolggahit		V	PassV, Imp, 3per	s: čatnasit oktii	s: rohttet					Los sucesos se encadenan entre sí.	Dáhpáhusat vuolggahit nuppiid dáhpáhusaid.	Los sucesos se encadenan entre sí.	Dáhpáhusat čatnasit oktii.										
encantamiento	M			N		1			diiddastallan		N																					
encantar			1a	V		1			gierrat		V	TV							encantar serpientes	gierrat gearbmašiid												
encantar			1a	V		2	Figuratiiva/Figurado		geasuhit		V	TV	s: rohttet	s: illosit	s: giktalit	s: mieldduhit																
encantar			1a	V		3			eahccit		V	UseTV, WObjPron	s: liikot (sakka)						Me encanta hablar.	Mun eahcán hállat.	Me encanta hablar.	Mun liikon (sakka) hállat.										
encantar			1a	V		4			gessot		V	UseTV, WObjPron, Saam: PassV	s: rohtašuvvat						Les encanta la buena comida.	Sii rohtašuvvet buori borramuššii.												
encanto	M			N		1			geasuheaddji		N		s: dat mii geasuha						Ese vestido tiene encanto.	Dát bivttas lea geasuheaddji.	El encanto de esa música está en la melodía.	Dán musihka geasuheaddji lea šuokŋa.										
encanto	M			N		2			guoibmás olmmoš		NLc		s: olmmošaddjás olmmoš						Pedro es un encanto.	Pedro lea guoibmás olmmoš.												
encargar			1h	V		1			diŋgot		V	TV	s: várret						He encargado los libros que necesito.	Lean diŋgon daid girjjiid, maid dárbbaša.												
encargar			1h	V		2			addit bargun		VLc	TV, WObjPron	s: barggahit	s: bivdit					Te encargué que escribieras las cartas.	Mun adden dutnje bargun čállit reivviid.	Te encargué que escribieras las cartas.	Mun barggahin du čállit reivviid.										
encargarse			1h	V	encargar	3			váldit badjelasas		VLc	Prnl, UseTV							Tú te encargas de comprar el pan.	Don válddát badjelasat oastit láibbi.												
encender			2g	V		1			cahkkehit		V	TV	s: bullehit	s: buolláhit	s: šloavgalit				encender una vela	cahkkehit gintala	encender un fuego	buolláhit dola										
encender			2g	V		2			coahkkalit johtui		VLc	TV	s: ravget	s: vuolggahit					Encienda el ordenador.	Coahkkal johtui dihtora.												
encender			2g	V		3	Figuratiiva/Figurado		vašáskahttit		V	TV							Lo que vió encendió su odio.	Dan maid son oinnii, dat su vašáskahtii.												
encenderse			2g	V	encender	4			coahkehuvvot johtui		VLc	PassV, Imp, 3per	s: dunddardišgoahtit						El motor se enciende automáticamente.	Mohtor coahkiha johtui automáhtalaččat.												
encenderse			2g	V	encender	5			buollát		V	PassV, Imp, 3per	s: buolligoahtit						El fuego se encendió sin que nadie lo notase.	Dolla buollái fuomáškeahttá.												
encenderse		s: enfadarse (mucho), airarse	2g	V	encender	6	Figuratiiva/Figurado		moaráskit		V	Prnl, IV	s: suhttat issorasat	s: duldet suhttuin					El oso se enciende de ira.	Guovža moaráska.												
encima				Adv		1			alde		Po	+ de	v: nalde						El plato ya está encima de la mesa.	Gazzanvuoláš lea juo beavddi alde.												
encima		s: además		Adv		6			lihká		AdvLc		s: liikká	s: dasa lassin					Pagó la multa y encima le detuvieron.	Son mávssii sáhku, lihká váldojuvvui giddagassii.												
encontrar			1m	V		1			gávdnat		V	TV	s: boltut	s: roggat					No encuentro el dinero.	In gávnna ruđa.												
encontrar			1m	V		2			deaivat		V	TV							En la negociación sólo encontramos obstáculos.	Go mii šiehtadallat, de mii dušše deaivat hehttehusaid.												
encontrar huellas		s: hallar huellas	1m	VLc		11	Elliid		vuohttit		V	TV																				
encontrarse			1m	V	encontrar	3			deaivvadit		V	Prnl, RecV, + con							Al regresar a Noruega nos encontramos con ella.	Go máhcaimet Norgii, de deaivvadeimmet suinna.												
encontrarse		s: estar	1m	V	encontrar	4			leat		V	Prnl, IV, + en							Ahora se encuentran en Granada.	Sii leat dál Granadas.												
encontrarse		s: estar	1m	V	encontrar	5			mannat		V	Prnl, IV, Saam: + Com							¿Cómo te encuentras?	Mo duinna manná?												
enemigo	M,F			A		1			vašán		A		s: bahámielat	s: vuostemielat					una persona enemiga	vašánis olmmoš												
enemigo	M,F			N		1			vašálaš		N		s: vuostálasti olmmoš	s: vuostáčuožžu olmmoš					El enemigo le atacó.	Vašálaš su fallehii.	Los enemigos atravesaron la frontera.	Vašálaččat rasttidedje ráji.	Son enemigos entre sí.	Gaskaneaset leat sii vašálaččat.								
energía	F			N		1			vuoibmi		N		s: energiija	s: fápmu					Esta persona todavía tiene energía para trabajar en el reno.	Dien olbmos lea ain vuoibmi bargat viidáseappot boazodoalus.												
enfadar			1a	V		1			suhttadit		V	TV	s: hárbmadit	s: hárdit					Me enfadaron tus palabras.	Du sánit suhttadedje mu.	Tienen mucho miedo de enfadar a los turistas.	Sii balle issorasat turisttaid suhttadeames.										
enfadarse			1a	V	enfadar	2			suhttat		V	Prnl, IV	s: hárbmat	s: eaddut					Cuando llegó al trabajo con una hora de retraso, su jefe se enfadó.	Go son maŋŋonii bargui diimmain, de su hoavda suhtai sutnje.												
enfermedad	F			N		1			dávda		N		s: vihki	s: buohcuvuohta	s: buozanvuohta																	
enfermedad	F			N		2	Guhkálaš		buozalmas		N		s: buozalmasvuohta																			
enfermería	F			N		1	Báiki/Lugar		buohccidivššáriid bargolatnja		NLc																					
enfermería	F			N		2	Diehta, Oahppu		buohccidivššodieđa		N		s: buohccidikšunoahppu																			
enfermero	M,F			N		1			buohccidikšu		N		s: buohccidivššár																			
enfermo	M,F			N, A		1			buohcci		N, A		s: skibas	s: buozas	s: buozus																	
